# Quantum number database
# Format: ion_id  energy  tolerance  S  L
# One entry per line
#
 603   357049.380      1.00e+01  1.0   1  ! CIII
 603   357050.170      1.00e+01  1.0   1  ! CIII
 603   357051.230      1.00e+01  1.0   1  ! CIII
 603   357109.680      1.00e+01  0.0   1  ! CIII
 603   358097.780      1.00e+01  1.0   2  ! CIII
 603   358692.180      1.00e+01  0.0   4  ! CIII
 603   358692.200      1.00e+01  1.0   4  ! CIII
 603   358692.400      1.00e+01  1.0   4  ! CIII
 603   358732.930      1.00e+01  0.0   2  ! CIII
 603   358776.300      1.00e+01  1.0   5  ! CIII
 603   358776.300      1.00e+01  0.0   5  ! CIII
 603   358850.020      1.00e+01  1.0   3  ! CIII
 603   358850.320      1.00e+01  1.0   3  ! CIII
 603   358850.740      1.00e+01  1.0   3  ! CIII
 603   359121.950      1.00e+01  0.0   3  ! CIII
 603   363613.000      1.00e+01  1.0   0  ! CIII
 603   364896.000      1.00e+01  0.0   1  ! CIII
 603   365638.000      1.00e+01  1.0   2  ! CIII
 603   365998.400      1.00e+01  1.0   4  ! CIII
 603   366028.000      1.00e+01  0.0   2  ! CIII
 603   366069.000      1.00e+01  1.0   3  ! CIII
 603   369926.000      1.00e+01  0.0   1  ! CIII
 603   370499.000      1.00e+01  1.0   2  ! CIII
 603   373828.000      1.00e+01  1.0   2  ! CIII
 603   376278.100      1.00e+01  1.0   1  ! CIII
 603   376299.200      1.00e+01  1.0   1  ! CIII
 603   376403.600      1.00e+01  1.0   1  ! CIII
 603   381105.400      1.00e+01  0.0   1  ! CIII
 603   381950.000      1.00e+01  1.0   2  ! CIII
 603   381971.000      1.00e+01  1.0   2  ! CIII
 603   382010.000      1.00e+01  1.0   2  ! CIII
 603   384345.000      1.00e+01  1.0   1  ! CIII
 603   384365.000      1.00e+01  1.0   1  ! CIII
 603   384405.400      1.00e+01  1.0   1  ! CIII
 603   385638.100      1.00e+01  0.0   2  ! CIII
 603   385817.200      1.00e+01  0.0   2  ! CIII
 603   385826.000      1.00e+01  1.0   3  ! CIII
 604        0.000      1.00e+01  0.5   0  ! CIV
 604    64484.000      1.00e+01  0.5   1  ! CIV
